Record_Number,LSN,Type,Type_ID,Length,Space_ID,Page_No,Table_ID,Group,Data_Preview,Data_Length
1889,84492,MLOG_1BYTE,1,7,0,0,0,20,offset=1 value=0x20002,22
1890,84499,MLOG_8BYTES,8,7,0,0,0,20,offset=2176 value=0xfbc5760e,28
1891,84508,MLOG_1BYTE,1,7,0,0,0,20,offset=1 value=0x80030003,25
1892,84515,MLOG_1BYTE,1,7,0,0,0,20,offset=65407 value=0xe9110880,29
1893,84527,MLOG_1BYTE,1,7,0,0,0,20,offset=1 value=0x80010027,25
1894,84534,MLOG_8BYTES,8,7,0,0,0,20,offset=1664 value=0x8800780,27
1895,84544,MLOG_1BYTE,1,7,0,0,0,20,offset=128 value=0x1000480,26
1896,84552,MLOG_8BYTES,8,7,0,0,0,20,offset=65535 value=0xff7f0180,29
1897,84562,MLOG_8BYTES,8,7,0,0,0,20,offset=2048 value=0xff7f0100,28
1898,84572,MLOG_1BYTE,1,7,0,0,0,20,offset=256 value=0xff7fff7f,27
1899,84580,MLOG_1BYTE,1,7,0,0,0,20,offset=1152 value=0xff7f0480,28
1900,84590,MLOG_1BYTE,1,7,0,0,0,20,offset=256 value=0x1000100,26
1901,84600,MLOG_8BYTES,8,7,0,0,0,20,offset=2048 value=0x480ff7f,27
1902,84673,MLOG_ZIP_PAGE_COMPRESS_NO_DATA_8027,52,69,0,0,0,20,offset=33142 badlen=65275 data=TPAGE,36
1903,84746,MLOG_REC_DELETE,69,69,0,0,0,20,offset=0 badlen=0 data=TPOOL_ID,31
1904,84815,UNKNOWN_MLOG_3,3,69,0,0,0,20,offset=768 badlen=2176 data=TSPACE,34
1905,84830,MLOG_1BYTE,1,7,0,0,0,20,offset=21588 value=0x454c4241,29
1906,84901,MLOG_FILE_EXTEND,65,69,0,0,0,20,offset=17741 badlen=0 data=Ubuffer_pool_instance,48
1907,84975,MLOG_LIST_END_DELETE_8027,15,69,0,0,0,20,offset=17253 badlen=65275 data=Upage_size,41
1908,85001,MLOG_8BYTES,8,7,0,0,0,20,offset=11042 value=0x60041,26
1909,85070,MLOG_REC_CLUST_DELETE_MARK_8027,10,69,0,0,0,20,offset=2048 badlen=56888 data=Upages_free|used,46
1910,85077,MLOG_1BYTE,1,7,0,0,0,20,offset=1 value=0x80030003,25
1911,85084,MLOG_8BYTES,8,7,0,0,0,20,offset=128 value=0x6a220880,27
1912,85153,MLOG_ZIP_PAGE_REORGANIZE,73,69,0,0,0,20,offset=1536 badlen=3584 data=Urelocation_ops,44
1913,85166,MLOG_1BYTE,1,7,0,0,0,20,offset=29269 value=0x636f6c65,29
1914,85251,MLOG_LIST_END_DELETE_8027,15,69,0,0,0,20,offset=17257 badlen=65275 data=Vbuffer_pool_instance,52
1915,85261,MLOG_1BYTE,1,7,0,0,0,20,offset=1 value=0x80030003,25
1916,85268,MLOG_8BYTES,8,7,0,0,0,20,offset=128 value=0xd3220880,27
1917,85337,MLOG_PAGE_CREATE_SDI,63,69,0,0,0,20,offset=1536 badlen=2304 data=Vpage_size,39
1918,85345,MLOG_1BYTE,1,7,0,0,0,20,offset=28758 value=0x73656761,29
1919,85425,MLOG_LIST_END_DELETE_8027,15,69,0,0,0,20,offset=17261 badlen=65275 data=used|#<I,39
1920,85432,MLOG_1BYTE,1,7,0,0,0,20,offset=29270 value=0x636f6c65,29
1921,85488,MLOG_LIST_END_DELETE_8027,15,41,0,0,0,20,offset=17262 badlen=65275 data=#\K|Vre,38
1922,85592,MLOG_LIST_END_DELETE_8027,15,69,0,0,0,20,offset=17263 badlen=65275 data=Wtrx_adaptive_hash_latched,57
1923,85662,MLOG_LIST_END_DELETE_8027,15,69,0,0,0,20,offset=17284 badlen=65275 data=timeout,38
1924,85672,MLOG_1BYTE,1,7,0,0,0,20,offset=29783 value=0x615f7872,29
1925,85768,MLOG_LIST_END_DELETE_8027,15,69,0,0,0,20,offset=17287 badlen=65275 data=Wtrx_concurrency_tickets,55
1926,85838,MLOG_REC_INSERT,67,69,0,0,0,20,offset=65275 badlen=55940 data=$3Y|Wtrx_foreign_key_checks,58
1927,85848,MLOG_1BYTE,1,7,0,0,0,20,offset=1 value=0x80030003,25
1928,85855,MLOG_8BYTES,8,7,0,0,0,20,offset=128 value=0x60240880,27
1929,85924,MLOG_PAGE_CREATE_RTREE,57,69,0,0,0,20,offset=1536 badlen=1536 data=Wtrx_id,36
1930,86000,MLOG_LIST_END_DELETE_8027,15,54,0,0,0,20,offset=17286 badlen=65275 data=Wtrx_isolation_l,47
1931,86095,MLOG_LIST_END_DELETE_8027,15,69,0,0,0,20,offset=17280 badlen=65275 data=Wtrx_last_foreign_key_error,58
1932,86166,MLOG_LIST_END_DELETE_8027,15,69,0,0,0,20,offset=17283 badlen=65275 data=Wtrx_lock_memory_bytes,53
1933,86177,MLOG_1BYTE,1,7,0,0,0,20,offset=1 value=0x80030003,25
1934,86184,MLOG_8BYTES,8,7,0,0,0,20,offset=128 value=0x27250880,27
1935,86255,UNKNOWN_MLOG_6,6,69,0,0,0,20,offset=4096 badlen=2048 data=Wtrx_lock_structs|%RS,50
1936,86268,MLOG_1BYTE,1,7,0,0,0,20,offset=29783 value=0x6d5f7872,29
1937,86357,MLOG_LIST_END_DELETE_8027,15,69,0,0,0,20,offset=17270 badlen=65275 data=%x.operation_state,49
1938,86365,MLOG_8BYTES,8,7,0,0,0,20,offset=56048 value=0xa6,23
1939,86375,MLOG_1BYTE,1,7,0,0,0,20,offset=29783 value=0x715f7872,29
1940,86454,MLOG_LIST_END_DELETE_8027,15,69,0,0,0,20,offset=17271 badlen=65275 data=Wtrx_requested_lock_id,53
1941,86465,MLOG_1BYTE,1,7,0,0,0,20,offset=1 value=0x80030003,25
1942,86472,MLOG_8BYTES,8,7,0,0,0,20,offset=128 value=0xe9250880,27
1943,86512,MLOG_LIST_END_DELETE,75,40,0,0,0,20,offset=1536 badlen=3840 data=Wtrx_rows_locked,45
1944,86598,MLOG_REC_INSERT,67,69,0,0,0,20,offset=65275 badlen=55940 data=Wtrx_rows_modified,49
1945,86668,UNKNOWN_MLOG_3,3,69,0,0,0,20,offset=768 badlen=2176 data=&9S|Wtrx_schedule_weight,52
1946,86678,MLOG_8BYTES,8,7,0,0,0,20,offset=24614 value=0x60043,26
1947,86747,MLOG_REC_SEC_DELETE_MARK,11,69,0,0,0,20,offset=2304 badlen=55576 data=Wtrx_started,42
1948,86832,MLOG_LIST_END_DELETE_8027,15,69,0,0,0,20,offset=17265 badlen=65275 data=Wtrx_tables_in_use,49
1949,86839,MLOG_1BYTE,1,7,0,0,0,20,offset=1 value=0x80030003,25
1950,86846,MLOG_8BYTES,8,7,0,0,0,20,offset=128 value=0xc9260880,27
1951,86915,MLOG_LSN,28,69,0,0,0,20,offset=28524 badlen=27491 data=*unique_checks,45
1952,86925,MLOG_8BYTES,8,7,0,0,0,20,offset=5927 value=0x6004d,25
1953,86994,MLOG_LIST_START_DELETE_8027,16,69,0,0,0,20,offset=2304 badlen=55616 data=Wtrx_wait_started|'>A,51
1954,87005,MLOG_1BYTE,1,7,0,0,0,20,offset=29783 value=0x775f7872,29
1955,87024,MLOG_LIST_END_DELETE_8027,15,8,0,0,0,20,offset=17269 badlen=65275 hex=84da01,36
1956,87047,MLOG_1BYTE,1,7,0,0,0,20,offset=768 value=0x8800300,26
1957,87057,MLOG_8BYTES,8,7,0,0,0,20,offset=25639 value=0x60045,26
1958,87126,UNKNOWN_MLOG_12,12,69,0,0,0,20,offset=2304 badlen=55376 data=Xcompress_ops,43
1959,87133,MLOG_1BYTE,1,7,0,0,0,20,offset=25432 value=0x72706d6f,29
1960,87218,MLOG_LIST_END_DELETE_8027,15,69,0,0,0,20,offset=17353 badlen=65275 data=Xcompress_time,45
1961,87352,UNKNOWN_MLOG_3,3,133,0,0,0,20,offset=2176 len=128 str='*database_name|Xindex_name|$table_name',64
1962,87486,UNKNOWN_MLOG_3,3,133,0,0,0,20,offset=2176 len=128 str='(1I|Xuncompress_ops|(QK|Xuncompress_time|(uE',70
1963,87568,MLOG_REC_INSERT_8027,9,660,0,0,0,20,"space_id=4311 | page_no=1441792 | index_info=(n_fields=0,n_uniq=0) | record_data=(cursor_offset=2278...",660
1964,87577,MLOG_1BYTE,1,7,0,0,0,20,offset=25433 value=0x72706d6f,29
1965,87662,MLOG_LIST_END_DELETE_8027,15,69,0,0,0,20,offset=17359 badlen=65275 data=Ycompress_time,45
1966,87796,UNKNOWN_MLOG_3,3,133,0,0,0,20,offset=2176 len=128 str='Ypage_size|Yuncompress_ops|)#K',56
1967,87808,MLOG_1BYTE,1,7,0,0,0,20,offset=30041 value=0x6d6f636e,29
1968,87893,MLOG_LIST_END_DELETE_8027,15,69,0,0,0,20,offset=17362 badlen=65275 data=)G7|Zvalue,41
1969,87962,MLOG_COMP_REC_UPDATE_IN_PLACE_8027,41,69,0,0,0,20,offset=16236 badlen=1536 data=[AVG_COUNT,40
1970,87972,MLOG_1BYTE,1,7,0,0,0,20,offset=16731 value=0x435f4756,29
1971,88047,MLOG_REC_DELETE,69,69,0,0,0,20,offset=17747 badlen=84 data=[COMMENT,36
1972,88071,MLOG_1BYTE,1,7,0,0,0,20,offset=768 value=0x8800300,26
1973,88081,MLOG_8BYTES,8,7,0,0,0,20,offset=52009 value=0x60037,26
1974,88150,UNKNOWN_MLOG_5,5,69,0,0,0,20,offset=2304 badlen=55008 data=[COUNT|[COUNT,43
1975,88241,MLOG_REC_DELETE,69,89,0,0,0,20,offset=17747 len=84 str='[MAX_COUNT|*$K',40
1976,88310,MLOG_LIST_END_DELETE_8027,15,69,0,0,0,20,offset=2304 badlen=55032 data=[MAX_COUNT_RESET|*C?,50
1977,88320,MLOG_1BYTE,1,7,0,0,0,20,offset=19803 value=0x435f4e49,29
1978,88399,MLOG_LIST_END_DELETE_8027,15,69,0,0,0,20,offset=17368 badlen=65275 data=*hK|[MIN_COUNT_RESET,51
1979,88469,UNKNOWN_MLOG_3,3,69,0,0,0,20,offset=768 badlen=2176 data=[NAME,33
1980,88483,MLOG_1BYTE,1,7,0,0,0,20,offset=21339 value=0x55544154,29
1981,88559,MLOG_LIST_END_DELETE_8027,15,69,0,0,0,20,offset=17378 badlen=65275 data=[SUBSYSTEM,41
1982,88585,MLOG_8BYTES,8,7,0,0,0,20,offset=60673 value=0x60047,26
1983,88722,MLOG_REC_UPDATE_IN_PLACE_8027,13,137,3574598144,196,0,20,space=3574598144 page=196 data=[TIME_DISABLED|[TIME_ELAPSED|NABLED,66
1984,88730,MLOG_8BYTES,8,7,0,0,0,20,offset=128 value=0xf12a0880,27
1985,88799,MLOG_FILE_EXTEND,65,69,0,0,0,20,offset=1536 badlen=2560 data=[TIME_RESET,40
1986,88808,MLOG_1BYTE,1,7,0,0,0,20,offset=21595 value=0x455059,27
1987,88882,MLOG_LIST_END_DELETE_8027,15,69,0,0,0,20,offset=17379 badlen=65275 data=+39|\N_COLS,42
1988,88889,MLOG_8BYTES,8,7,0,0,0,20,offset=19755 value=0x60035,26
1989,88896,MLOG_4BYTES,4,7,0,0,0,20,offset=2560 value=0x7d540,25
1990,88908,MLOG_1BYTE,1,7,0,0,0,20,offset=20060 value=0x454d41,27
1991,88982,MLOG_LIST_END_DELETE_8027,15,69,0,0,0,20,offset=17386 badlen=65275 data=+i7|\SPACE,41
1992,89051,MLOG_COMP_LIST_END_DELETE_8027,43,69,0,0,0,20,offset=15747 badlen=1536 data=\TABLE_ID,39
1993,89060,MLOG_1BYTE,1,7,0,0,0,20,offset=17501 value=0x495f434f,29
1994,89072,MLOG_REC_CLUST_DELETE_MARK,68,12,0,0,0,20,offset=0 badlen=0 hex=00000fed43fbfe,36
1995,89097,MLOG_1BYTE,1,7,0,0,0,20,offset=1 value=0x80030003,25
1996,89104,MLOG_8BYTES,8,7,0,0,0,20,offset=128 value=0xbc2b0880,27
1997,89173,MLOG_INIT_FILE_PAGE2,59,69,0,0,0,20,offset=1536 badlen=1792 data=^AUTOINC,37
1998,89243,MLOG_REC_INSERT,67,69,0,0,0,20,offset=21836 badlen=21587 data=_INDEX_SIZE|0MODIFIED_COUNTER,60
1999,89254,MLOG_1BYTE,1,7,0,0,0,20,offset=1 value=0x80030003,25
2000,89261,MLOG_8BYTES,8,7,0,0,0,20,offset=128 value=0x1b2c0880,27
2001,89330,MLOG_ZIP_PAGE_REORGANIZE_8027,53,69,0,0,0,20,"offset=1536 badlen=1024 data=^NAME|,A=|^NU",42
2002,89411,MLOG_LIST_END_DELETE_8027,15,69,0,0,0,20,"offset=17393 badlen=65275 data=,[M|^OTHER_INDEX_SIZE",52
2003,89418,MLOG_1BYTE,1,7,0,0,0,20,offset=768 value=0x8800300,26
2004,89428,MLOG_8BYTES,8,7,0,0,0,20,offset=31020 value=0x6003f,26
2005,89489,MLOG_REC_INSERT_8027,9,846,0,0,0,20,"space_id=0 | page_no=10 | index_info=(n_fields=21392,instant_cols=true,n_instant_cols=209,actual_n_f...",846
2006,89501,MLOG_1BYTE,1,7,0,0,0,20,offset=21342 value=0x53544154,29
2007,89571,MLOG_ZIP_PAGE_REORGANIZE,73,69,0,0,0,20,offset=18766 badlen=18772 data=ALIZED|^TABLE_ID,47
2008,89584,MLOG_LIST_END_DELETE_8027,15,12,0,0,0,20,offset=17390 badlen=65275 hex=84da0101000300,44
2009,89733,UNKNOWN_MLOG_3,3,133,0,0,0,20,offset=2176 len=128 str='_compress_ops|_compress_ops_ok|-%G',60
2010,89804,MLOG_COMP_REC_INSERT_8027,38,69,0,0,0,20,offset=0 badlen=0 data=_compress_time|-J?|_pa,45
2011,89886,MLOG_LIST_END_DELETE_8027,15,69,0,0,0,20,offset=17399 badlen=65275 data=-mI|_uncompress_ops,50
2012,89955,UNKNOWN_MLOG_3,3,69,0,0,0,20,offset=768 badlen=2176 data=_uncompress_time,44
2013,90024,MLOG_COMP_LIST_END_COPY_CREATED_8027,45,69,0,0,0,20,offset=13744 badlen=1536 data=`FLAG,35
2014,90093,MLOG_ZIP_PAGE_REORGANIZE,73,69,0,0,0,20,offset=21326 badlen=16724 data=NT_COLS|`N_COLS,46
2015,90094,MLOG_LIST_START_DELETE_8027,16,1,0,0,0,20,,1
2016,90123,MLOG_1BYTE,1,7,0,0,0,20,offset=1 value=0x80030003,25
2017,90130,MLOG_8BYTES,8,7,0,0,0,20,offset=128 value=0x112e0880,27
2018,90199,MLOG_ZIP_PAGE_REORGANIZE_8027,53,69,0,0,0,20,offset=1536 badlen=1024 data=`NAME|.-A|`RO,42
2019,90270,MLOG_REC_UPDATE_IN_PLACE,70,69,0,0,0,20,offset=21071 badlen=16717 data=.G7|`SPACE,41
2020,90277,MLOG_1BYTE,1,7,0,0,0,20,offset=1 value=0x80030003,25
2021,90284,MLOG_8BYTES,8,7,0,0,0,20,offset=128 value=0x672e0880,27
2022,90353,MLOG_FILE_EXTEND,65,69,0,0,0,20,offset=1536 badlen=2560 data=`SPACE_TYPE,40
2023,90362,MLOG_1BYTE,1,7,0,0,0,20,offset=21600 value=0x454c4241,29
2024,90432,MLOG_ZIP_PAGE_REORGANIZE,73,69,0,0,0,20,offset=68 badlen=0 data=`TOTAL_ROW_VERSIONS,43
2025,90503,MLOG_LIST_START_DELETE_8027,16,69,0,0,0,20,offset=17158 badlen=65275 data=`ZIP_PAGE_SIZE,45
2026,90573,UNKNOWN_MLOG_3,3,69,0,0,0,20,offset=2176 badlen=128 data=aDOC_ID,35
2027,90608,MLOG_ZIP_PAGE_REORGANIZE,73,35,0,0,0,20,offset=0 badlen=0 data=bACCESS_TIME,35
2028,90694,UNKNOWN_MLOG_3,3,69,0,0,0,20,offset=768 badlen=2176 data=/'A|bCOMPRESSED|/HK,47
2029,90764,MLOG_LIST_END_DELETE_8027,15,69,0,0,0,20,offset=2816 badlen=53568 data=bCOMPRESSED_SIZE|/h?,50
2030,90774,MLOG_1BYTE,1,7,0,0,0,20,offset=17506 value=0x5f415441,29
2031,90844,MLOG_ZIP_PAGE_REORGANIZE,73,69,0,0,0,20,"offset=17754 badlen=0 data=""""FIX_COUNT",37
2032,90913,UNKNOWN_MLOG_6,6,69,0,0,0,20,offset=2560 badlen=2816 data=bFLUSH_TYPE,40
2033,90920,MLOG_1BYTE,1,7,0,0,0,20,offset=18018 value=0x5f454552,29
2034,90990,MLOG_FILE_EXTEND,65,69,0,0,0,20,offset=17735 badlen=17247 data=LOCK|bINDEX_NAME,47
2035,91060,MLOG_LIST_START_DELETE_8027,16,69,0,0,0,20,offset=17172 badlen=65275 data=bIO_FIX,38
2036,91067,MLOG_8BYTES,8,7,0,0,0,20,offset=12336 value=0x6003f,26
2037,91146,MLOG_REC_INSERT_8027,9,658,0,0,0,20,"space_id=0 | page_no=11 | index_info=(n_fields=20600,instant_cols=true,n_instant_cols=36,actual_n_fi...",658
2038,91156,MLOG_1BYTE,1,7,0,0,0,20,offset=18786 value=0x4c4f5f53,29
2039,91225,MLOG_REC_CLUST_DELETE_MARK,68,69,0,0,0,20,offset=0 badlen=0 data=0kE|bLRU_POSITION,40
2040,91234,MLOG_1BYTE,1,7,0,0,0,20,offset=1 value=0x80030003,25
2041,91241,MLOG_8BYTES,8,7,0,0,0,20,offset=128 value=0x87300880,27
2042,91312,UNKNOWN_MLOG_6,6,69,0,0,0,20,offset=4864 badlen=2816 data=bNEWEST_MODIFICATION,49
2043,91328,MLOG_1BYTE,1,7,0,0,0,20,offset=20066 value=0x45424d55,29
2044,91400,MLOG_REC_DELETE,69,69,0,0,0,20,offset=20291 badlen=17490 data=bOLDEST_MODIFICATIO,50
2045,91476,MLOG_LIST_START_DELETE_8027,16,69,0,0,0,20,offset=17169 badlen=65275 data=bPAGE_NUMBER,43
2046,91484,MLOG_8BYTES,8,7,0,0,0,20,offset=128 value=0x1f310880,27
2047,91553,MLOG_PAGE_CREATE_SDI,63,69,0,0,0,20,offset=1536 badlen=2304 data=bPAGE_TYPE|1@;,43
2048,91561,MLOG_1BYTE,1,7,0,0,0,20,offset=20578 value=0x5f4c4f4f,29
2049,91630,MLOG_ZIP_PAGE_REORGANIZE,73,69,0,0,0,20,offset=68 badlen=0 data=1_7|bSPACE,34
2050,91656,MLOG_8BYTES,8,7,0,0,0,20,offset=128 value=0x7c310880,27
2051,91725,MLOG_FILE_EXTEND,65,69,0,0,0,20,offset=1536 badlen=2560 data=bTABLE_NAME,40
2052,91734,MLOG_1BYTE,1,7,0,0,0,20,offset=25443 value=0x72706d6f,29
2053,91816,MLOG_LIST_START_DELETE_8027,16,69,0,0,0,20,offset=17183 badlen=65275 data=ccompress_ops_ok,47
2054,91886,UNKNOWN_MLOG_3,3,69,0,0,0,20,offset=768 badlen=2176 data=ccompress_time,42
2055,91955,MLOG_COMP_REC_DELETE_8027,42,69,0,0,0,20,offset=24932 badlen=24948 data=base_name|2!A|cindex_name,56
2056,92030,MLOG_LIST_START_DELETE_8027,16,69,0,0,0,20,offset=17182 badlen=65275 data=2D$table_name|2dI,48
2057,92043,MLOG_1BYTE,1,7,0,0,0,20,offset=30051 value=0x6d6f636e,29
2058,92127,MLOG_LIST_START_DELETE_8027,16,69,0,0,0,20,offset=17186 badlen=65275 data=cuncompress_time,47
2059,92144,UNKNOWN_MLOG_3,3,16,0,0,0,20,offset=768 badlen=2176 hex=8000800832a83300060003,49
2060,92329,UNKNOWN_MLOG_12,12,168,0,0,0,20,offset=52496 len=163 str='dKEY|dVALUE|eINDEX_ID|eN_CAC',55
2061,92398,MLOG_PAGE_REORGANIZE,72,69,0,0,0,20,offset=17477 badlen=20575 data=AGES|eSPACE_ID,45
2062,92467,MLOG_COMP_REC_INSERT_8027,38,69,0,0,0,20,offset=64323 badlen=34046 data=3C?|fDOC_COUNT,45
2063,92476,MLOG_8BYTES,8,7,0,0,0,20,offset=24883 value=0x60039,26
2064,92545,UNKNOWN_MLOG_6,6,69,0,0,0,20,offset=3072 badlen=52288 data=fDOC_ID|fFIRS,43
2065,92616,MLOG_REC_CLUST_DELETE_MARK,68,69,0,0,0,20,offset=17231 badlen=18783 data=fLAST_DOC_ID,43
2066,92656,MLOG_COMP_LIST_END_DELETE_8027,43,40,0,0,0,20,offset=64323 badlen=34046 data=fPO,34
2067,92742,MLOG_ZIP_PAGE_REORGANIZE,73,69,0,0,0,20,offset=18772 badlen=20047 data=fWORD,36
2068,92812,UNKNOWN_MLOG_3,3,69,0,0,0,20,offset=768 badlen=2176 data=gDEFAULT_VALUE,42
2069,92881,MLOG_REC_INSERT,67,69,0,0,0,20,offset=1536 badlen=2816 data=gHAS_DEFAULT|4:3,45
2070,92891,MLOG_1BYTE,1,7,0,0,0,20,offset=19559 value=0x4e45,25
2071,92964,MLOG_LIST_START_DELETE_8027,16,69,0,0,0,20,offset=17204 badlen=65275 data=4[7|gMTYPE,41
2072,93033,MLOG_ZIP_PAGE_COMPRESS_NO_DATA_8027,52,69,0,0,0,20,offset=13684 badlen=1536 data=gNAME,35
2073,93111,MLOG_LIST_START_DELETE_8027,16,69,0,0,0,20,offset=17201 badlen=65275 data=gPRTYPE,38
2074,93118,MLOG_8BYTES,8,7,0,0,0,20,offset=49716 value=0x6003d,26
2075,93125,MLOG_8BYTES,8,7,0,0,0,20,offset=3072 value=0x92cba0,26
2076,93137,MLOG_1BYTE,1,7,0,0,0,20,offset=21607 value=0x454c4241,29
2077,93168,MLOG_ZIP_PAGE_REORGANIZE,73,30,0,0,0,20,offset=68 badlen=0 hex=000000102f43fbfe84da01010003000380088000800834de3f,73
2078,93254,UNKNOWN_MLOG_6,6,69,0,0,0,20,offset=2304 badlen=3072 data=hDOC_COUNT,39
2079,93324,MLOG_REC_CLUST_DELETE_MARK,68,69,0,0,0,20,offset=17231 badlen=18783 data=hFIRST_DOC_ID,44
2080,93393,MLOG_LIST_START_DELETE_8027,16,69,0,0,0,20,offset=17208 badlen=65275 data=57C|hLAST_DOC_ID,47
2081,93401,MLOG_8BYTES,8,7,0,0,0,20,offset=128 value=0x59350880,27
2082,93470,MLOG_INDEX_LOAD,61,69,0,0,0,20,offset=1536 badlen=2048 data=hPOSITION|5z5,42
2083,93477,MLOG_1BYTE,1,7,0,0,0,20,offset=22376 value=0x44524f,27
2084,93551,MLOG_LIST_START_DELETE_8027,16,69,0,0,0,20,offset=17207 badlen=65275 data=iINDEX_ID,40
2085,93560,MLOG_8BYTES,8,7,0,0,0,20,offset=45621 value=0x6004b,26
2086,93629,MLOG_LIST_END_DELETE_8027,15,69,0,0,0,20,offset=3072 badlen=51936 data=iMERGE_THRESHOLD,46
2087,93639,MLOG_1BYTE,1,7,0,0,0,20,offset=20073 value=0x4549465f,29
2088,93680,MLOG_LIST_START_DELETE,76,41,0,0,0,20,offset=21316 badlen=0 hex=00000000104143fbfe84da01010003000380088000800835f53500060004000cf0ca5d00,98
2089,93708,MLOG_1BYTE,1,7,0,0,0,20,offset=20073 value=0x454d41,27
2090,93782,MLOG_LIST_START_DELETE_8027,16,69,0,0,0,20,offset=17214 badlen=65275 data=iPAGE_NO,39
2091,93790,MLOG_8BYTES,8,7,0,0,0,20,offset=11574 value=0x60037,26
2092,93859,UNKNOWN_MLOG_5,5,69,0,0,0,20,offset=3328 badlen=51712 data=iSPACE|6J=|iTABLE,47
2093,93929,MLOG_ZIP_PAGE_REORGANIZE,73,69,0,0,0,20,offset=68 badlen=0 data=6e5|iTYPE,33
2094,94062,UNKNOWN_MLOG_3,3,133,0,0,0,20,offset=2176 len=128 str='jALLOCATED_SIZE|jAUTOEXTEND_SIZE',58
2095,94192,MLOG_REC_UPDATE_IN_PLACE_8027,13,129,9095464,0,0,20,space=9095464 page=0 data=jENCRYPTION|jFILE_SIZE|jFLAG,54
2096,94279,MLOG_LIST_START_DELETE_8027,16,69,0,0,0,20,offset=17223 badlen=65275 data=7%G|jFS_BLOCK_SIZE,49
2097,94413,UNKNOWN_MLOG_3,3,133,0,0,0,20,offset=2176 len=128 str='7?5|jNAME|7b?|jPAGE_SIZE|7|A|jROW',59
2098,94483,MLOG_REC_UPDATE_IN_PLACE,70,69,0,0,0,20,offset=21071 badlen=16717 data=jSERVER_VERSION,46
2099,94554,MLOG_LIST_START_DELETE_8027,16,69,0,0,0,20,offset=17232 badlen=65275 data=jSPACE,37
2100,94623,UNKNOWN_MLOG_55,55,69,0,0,0,20,offset=16863 badlen=1536 data=jSPACE_TYPE,41
2101,94634,MLOG_1BYTE,1,7,0,0,0,20,offset=21354 value=0x45434150,29
2102,94704,MLOG_REC_DELETE,69,68,0,0,0,20,offset=21330 badlen=20297 data=jSTATE,37
2103,94728,MLOG_1BYTE,1,7,0,0,0,20,offset=1 value=0x80030003,25
2104,94735,MLOG_8BYTES,8,7,0,0,0,20,offset=128 value=0x3d380880,27
2105,94804,MLOG_LIST_END_COPY_CREATED,71,69,0,0,0,20,offset=1536 badlen=3328 data=jZIP_PAGE_SIZE|8X; ,48
2106,94816,MLOG_1BYTE,1,7,0,0,0,20,offset=17771 value=0x4c5f444e,29
2107,94893,MLOG_LIST_START_DELETE_8027,16,69,0,0,0,20,offset=17239 badlen=65275 data=FILE_ID,38
2108,94903,MLOG_1BYTE,1,7,0,0,0,20,offset=18027 value=0x5f454c49,29
2109,94973,MLOG_FILE_EXTEND,65,69,0,0,0,20,offset=17741 badlen=0 data=kIS_FULL,35
2110,94980,MLOG_1BYTE,1,7,0,0,0,20,offset=768 value=0x8800300,26
2111,94990,MLOG_8BYTES,8,7,0,0,0,20,offset=54328 value=0x62047,26
2112,95127,MLOG_REC_UPDATE_IN_PLACE_8027,13,137,3350203680,127,0,20,space=3350203680 page=127 data=kSIZE_IN_BYTES|kSTART_LSN|lCONSUMER_LE,69
2113,95197,MLOG_REC_DELETE,69,69,0,0,0,20,offset=76 badlen=0 data=93;|lEND_LSN,36
2114,95216,UNKNOWN_MLOG_3,3,18,0,0,0,20,offset=768 badlen=2176 data=FILE_I,34
2115,95714,MLOG_PAGE_CREATE_SDI,63,69,0,0,0,20,offset=257 badlen=768 hex=0003800880048008356bc5fbfe819e0101000200020008800832aec5fbfe84dd0101000200...,154
2116,95723,MLOG_4BYTES,4,7,0,0,0,20,offset=384 value=0x1000180,26
2117,95725,MLOG_1BYTE,1,1,0,0,0,20,,1
2118,95727,MLOG_4BYTES,4,1,0,0,0,20,,1
2119,95803,MLOG_1BYTE,1,7,0,0,0,20,offset=1 value=0x80030003,25
2120,95810,MLOG_8BYTES,8,7,0,0,0,20,offset=128 value=0x7b380880,27
2121,95883,MLOG_PAGE_CREATE_SDI,63,69,0,0,0,20,offset=257 badlen=768 hex=00038008800480083520c5fbfe819e01010002000200088008326cc5fbfe84dd0101000200...,154
2122,95892,MLOG_4BYTES,4,7,0,0,0,20,offset=384 value=0x1000180,26
2123,95900,MLOG_1BYTE,1,7,0,0,0,20,offset=1024 value=0x4000400,27
2124,95908,MLOG_4BYTES,4,7,0,0,0,20,offset=2048 value=0xff7f0100,28
2125,95922,MLOG_1BYTE,1,7,0,0,0,20,offset=256 value=0xff7fff7f,27
2126,95932,MLOG_1BYTE,1,7,0,0,0,20,offset=65407 value=0x180ff7f,28
2127,95942,MLOG_4BYTES,4,7,0,0,0,20,offset=256 value=0xff7fff7f,27
2128,95949,MLOG_4BYTES,4,7,0,0,0,20,offset=50441 value=0xda84fefb,29
2129,95956,MLOG_1BYTE,1,7,0,0,0,20,offset=1 value=0x80030003,25
2130,95963,MLOG_8BYTES,8,7,0,0,0,20,offset=128 value=0x98380880,27
2131,96036,MLOG_PAGE_CREATE_SDI,63,69,0,0,0,20,offset=257 badlen=768 hex=000380088004800834d5c5fbfe819e01010002000200088008322ac5fbfe84dd0101000200...,154
2132,96045,MLOG_4BYTES,4,7,0,0,0,20,offset=384 value=0x1000180,26
